period,shareName,shareCode,marketName,marketCode,operatingCashFlow,depreciation,amortization,investingCashFlow,investingCashFlowIn,investingCashFlowOut,financingCashFlow,financingCashFlowIn,financingCashFlowOut,decreaseInTangibleAssets,decreaseInOtherTangibleAssets,decreaseInIntangibleAssets,increaseInInvestmentRealEstate,increaseInTangibleAssets,increaseInRealEstate,increaseInOtherTangibleAssets,increaseInIntangibleAssets,increaseInShortTermBorrowings,increaseInDebt,increaseInLongTermBorrowings,decreaseInShortTermBorrowings,decreaseInDebt,decreaseInLongTermBorrowings,acquisitionOfTreasuryStock,beginningOfTermCashAndCashEquivalents,endOfTermCashAndCashEquivalents
2022/03,픽셀플러스,087600,반도체와반도체장비,202,-27.5,3.8,0.1,2.3,45.6,43.3,12.9,14.4,1.5,,,,,16.8,,16.8,,,,14.4,,,,,73.1,60.6
2022/06,픽셀플러스,087600,반도체와반도체장비,202,29.5,3.4,0.1,68.7,125.9,57.1,6.1,7.6,1.6,,,,,17.1,,17.1,,,,7.6,,,,,60.6,165.6
2022/09(E),픽셀플러스,087600,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,SIMPAC,009160,기계,138,-1.4,31.9,0.9,-8.0,80.3,88.3,-232.2,205.0,400.8,,,,,,,,,,,,,,,,,
2020/09,SIMPAC,009160,기계,138,52.5,31.5,0.9,84.0,47.7,-36.3,-1.1,341.0,342.1,,,,,,,,,,,,,,,,,
2020/12,SIMPAC,009160,기계,138,-82.5,31.2,0.9,46.2,373.5,327.4,292.1,1088.0,795.9,384.5,384.5,,,11.3,,11.3,9.5,1088.0,,,794.0,,-0.4,,1009.1,1237.3
2021/03,SIMPAC,009160,기계,138,17.1,32.0,0.9,-462.2,286.8,749.0,399.1,921.0,521.7,3.5,3.5,,,7.9,,7.9,2.3,921.0,,,470.0,,0.1,49.9,1237.3,1218.0
2021/06,SIMPAC,009160,기계,138,107.9,31.2,0.9,247.1,802.0,554.9,63.4,500.0,402.1,2.6,2.6,,,20.1,,20.1,11.1,500.0,,,400.0,,0.1,,1218.0,1628.5
2021/09,SIMPAC,009160,기계,138,216.6,28.6,1.0,-255.7,175.1,430.9,297.8,500.0,202.2,0.1,0.1,,,3.2,,3.2,,500.0,,,200.0,,0.1,,1628.5,1908.6
2021/12,SIMPAC,009160,기계,138,295.9,26.4,0.9,501.7,564.8,63.1,-502.0,922.0,1424.0,-0.1,-0.1,,,10.3,,10.3,,922.0,,,1422.0,,-0.4,,1908.6,2185.2
2022/03,SIMPAC,009160,기계,138,552.1,24.6,0.1,-182.4,27.7,210.0,-2.1,450.0,452.0,6.2,6.2,,,25.2,,25.2,,450.0,,,450.0,,0.1,,2185.2,2562.6
2022/06,SIMPAC,009160,기계,138,-86.4,24.9,0.1,-109.2,287.6,396.8,-140.6,200.0,228.9,10.1,10.1,,,21.4,,21.4,7.2,200.0,,,200.0,,,27.0,2562.6,2234.7
2022/09(E),SIMPAC,009160,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,신흥,004080,건강관리장비와용품,211,51.9,5.8,1.3,-72.8,19.6,92.3,20.6,107.9,81.6,,,,,,,,,,,,,,,,,
2020/09,신흥,004080,건강관리장비와용품,211,74.7,5.9,1.1,-41.1,7.7,48.8,-34.3,35.5,64.1,,,,,,,,,,,,,,,,,
2020/12,신흥,004080,건강관리장비와용품,211,-52.5,5.4,0.9,172.2,201.9,29.7,-119.2,28.2,147.5,190.3,190.3,,,60.3,,60.3,0.1,,,28.2,,,147.2,,0.7,1.2
2021/03,신흥,004080,건강관리장비와용품,211,-43.5,6.5,1.1,151.6,168.8,17.2,-105.8,8.3,114.1,162.0,162.0,,6.6,3.0,,3.0,,,,8.3,,,101.4,12.5,1.2,3.6
2021/06,신흥,004080,건강관리장비와용품,211,4.8,6.6,1.1,-5.0,30.5,35.6,2.2,27.7,15.9,-158.1,-158.1,,-6.6,9.3,,9.3,0.5,,,23.1,,,15.5,,3.6,5.6
2021/09,신흥,004080,건강관리장비와용품,211,16.2,6.3,1.3,2.9,19.6,16.7,-17.3,-17.4,-9.6,4.0,4.0,,,3.2,,3.2,1.0,,,-17.4,,,-17.6,7.6,5.6,7.4
2021/12,신흥,004080,건강관리장비와용품,211,55.9,6.4,1.1,-0.5,16.2,16.6,-5.0,54.5,59.5,3.4,3.4,,,4.3,,4.3,2.4,,,54.5,,,49.6,9.4,7.4,57.8
2022/03,신흥,004080,건강관리장비와용품,211,-43.7,6.4,1.1,1.6,7.2,5.6,-1.5,-23.8,-22.2,2.7,2.7,,,5.0,,5.0,0.6,,,-23.8,,,-22.6,,57.8,14.2
2022/06,신흥,004080,건강관리장비와용품,211,-31.9,6.3,1.2,-9.7,,9.7,29.8,5.7,-35.5,0.1,0.1,,,2.3,,2.3,1.9,,,-2.7,,,-52.8,16.8,14.2,2.5
2022/09(E),신흥,004080,건강관리장비와용품,211,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,지역난방공사,071320,복합유틸리티,193,1278.0,579.4,22.0,-1598.2,-100.3,1497.9,-55.7,,55.7,,,,,,,,,,,,,,,,,
2020/09,지역난방공사,071320,복합유틸리티,193,-206.8,595.7,22.7,-1911.0,48.3,1959.3,2293.1,9000.0,6706.9,,,,,,,,,,,,,,,,,
2020/12,지역난방공사,071320,복합유틸리티,193,673.3,679.7,23.3,-10.0,57.8,67.7,-741.3,3400.0,4123.9,7.7,7.7,4.7,,980.9,,980.9,17.0,,,3400.0,2000.0,,1500.0,,374.0,296.0
2021/03,지역난방공사,071320,복합유틸리티,193,2613.4,631.1,25.0,-1751.0,88.2,1839.2,-87.1,3400.0,3469.8,0.3,0.3,,,1222.0,,1222.0,29.9,,,3400.0,,,3400.0,,296.0,1071.3
2021/06,지역난방공사,071320,복합유틸리티,193,736.6,637.0,25.5,-1211.3,57.0,1268.4,-334.6,-1800.0,-1594.5,15.7,15.7,1.0,,1582.5,,1582.5,6.0,1600.0,,-3400.0,,,-3400.0,,1071.3,262.1
2021/09,지역난방공사,071320,복합유틸리티,193,1016.1,649.3,23.8,-924.5,58.2,982.7,172.1,3200.0,3010.5,1.5,1.5,,,883.1,,883.1,1.9,700.0,2500.0,,2000.0,,,,262.1,525.8
2021/12,지역난방공사,071320,복합유틸리티,193,-189.8,638.4,23.9,-1528.6,62.4,1591.0,1358.4,3202.9,1827.1,7.5,7.5,0.7,,1469.7,,1469.7,5.4,1302.9,1900.0,,300.0,,,,525.8,165.8
2022/03,지역난방공사,071320,복합유틸리티,193,10.8,668.5,24.1,-1237.7,63.3,1301.0,1297.8,6800.0,5484.8,7.2,7.2,,,1081.0,,1081.0,3.2,2800.0,4000.0,,3602.9,,,,165.8,236.6
2022/06,지역난방공사,071320,복합유틸리티,193,-246.3,684.6,24.4,-1324.6,41.1,1365.7,1929.7,2949.0,909.6,1.3,1.3,,,1338.1,,1338.1,6.8,400.0,2500.0,,900.0,,,,236.6,595.5
2022/09(E),지역난방공사,071320,복합유틸리티,193,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,덕산하이메탈,077360,반도체와반도체장비,202,13.8,6.2,0.1,1.8,41.0,39.2,-1.3,,1.3,,,,,,,,,,,,,,,,,
2020/09,덕산하이메탈,077360,반도체와반도체장비,202,73.6,6.3,0.1,-118.8,-21.6,97.2,0.4,,-0.4,,,,,,,,,,,,,,,,,
2020/12,덕산하이메탈,077360,반도체와반도체장비,202,-28.3,6.3,0.1,28.3,62.0,33.7,-0.8,,0.8,,,22.8,,13.8,,13.8,,,,,,,,,320.6,309.0
2021/03,덕산하이메탈,077360,반도체와반도체장비,202,-47.3,6.3,0.1,-299.1,43.8,343.0,315.7,320.4,4.7,,,,,12.9,,12.9,,165.0,,,,,,,309.0,284.5
2021/06,덕산하이메탈,077360,반도체와반도체장비,202,10.2,10.8,2.2,-9.5,12.4,21.9,-7.6,,7.6,,,,,18.7,,18.7,0.1,,,,,,1.9,,284.5,275.0
2021/09,덕산하이메탈,077360,반도체와반도체장비,202,-79.0,9.4,0.4,23.0,144.4,121.5,-3.1,,3.1,90.3,90.3,0.6,,79.3,,79.3,-0.1,,,,,,0.4,,275.0,234.2
2021/12,덕산하이메탈,077360,반도체와반도체장비,202,-20.4,12.6,9.2,15.9,-85.2,-101.1,-30.2,53.0,83.2,-72.1,-72.1,-0.6,,-60.6,,-60.6,3.5,-165.0,,218.0,,,82.4,,234.2,185.1
2022/03,덕산하이메탈,077360,반도체와반도체장비,202,-101.4,10.2,3.9,-59.4,29.3,88.6,139.7,276.1,136.5,,,,,10.3,,10.3,0.4,6.8,,,,,135.7,,185.1,151.3
2022/06,덕산하이메탈,077360,반도체와반도체장비,202,38.4,10.0,3.9,21.3,-19.4,-40.7,99.3,100.9,1.6,,,,,21.3,,21.3,,-6.8,,107.7,,,0.7,,151.3,324.5
2022/09(E),덕산하이메탈,077360,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,리더스코스메틱,016100,화장품,206,-22.3,15.4,1.3,0.3,9.1,8.8,55.2,104.0,48.8,,,,,,,,,,,,,,,,,
2020/09,리더스코스메틱,016100,화장품,206,-16.3,16.6,1.3,-198.3,23.3,221.6,231.4,256.5,25.2,,,,,,,,,,,,,,,,,
2020/12,리더스코스메틱,016100,화장품,206,-10.6,16.3,1.9,-70.7,35.7,106.4,62.4,86.8,24.3,,,,,8.2,,,0.4,80.0,-233.8,,3.0,10.3,1.6,,217.2,194.9
2021/03,리더스코스메틱,016100,화장품,206,15.8,9.1,0.7,106.9,129.0,22.0,-131.1,,131.1,,,,,0.4,,,,,,,,123.6,5.0,,195.0,187.0
2021/06,리더스코스메틱,016100,화장품,206,16.3,9.0,0.7,-39.7,0.6,40.3,-63.7,65.0,128.7,,,,,2.0,,,,65.0,,,,60.7,55.0,,187.0,99.8
2021/09,리더스코스메틱,016100,화장품,206,-19.2,8.7,0.5,90.6,99.0,8.4,-25.6,,25.6,,,,,0.4,,,,,,,17.3,,,,99.8,145.9
2021/12,리더스코스메틱,016100,화장품,206,6.3,8.6,0.5,-4.5,44.0,48.4,-25.5,0.7,26.1,,,,,3.1,,,,,,0.7,5.2,,,,145.9,122.2
2022/03,리더스코스메틱,016100,화장품,206,7.6,8.4,0.4,-12.4,23.5,35.9,-42.8,80.0,122.8,0.1,,,,5.4,,,,80.0,,,81.3,39.4,,,122.2,74.7
2022/06,리더스코스메틱,016100,화장품,206,16.1,6.7,0.2,21.2,33.0,11.8,-22.0,,22.0,0.5,,,,3.6,1.8,,0.4,,,,21.3,,,,74.7,89.9
2022/09(E),리더스코스메틱,016100,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,디어유,376300,소프트웨어,33,37.4,1.0,0.3,369.5,371.3,1.7,-0.8,,0.8,,,0.8,,1.0,,,0.2,,,,,,,,268.3,675.9
2022/06,디어유,376300,소프트웨어,33,33.4,1.1,0.4,-478.6,-370.0,108.6,-0.8,,0.8,,,,,0.3,,,1.0,,,,,,,,675.9,234.9
2022/09(E),디어유,376300,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,리파인,377450,상업서비스와공급품,208,36.5,2.2,0.7,-353.8,374.0,727.8,-74.9,,74.9,,,,,2.1,,2.1,0.1,,,,,,,73.4,1167.3,775.1
2022/06,리파인,377450,상업서비스와공급품,208,68.1,3.0,0.7,359.5,-64.0,-423.4,-27.4,,27.4,,,,,12.8,,12.8,0.9,,,,,,,25.2,775.1,1175.2
2022/09(E),리파인,377450,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,마인즈랩,377480,IT서비스,154,-16.4,2.1,0.2,-32.6,0.1,32.7,29.3,30.4,1.1,,,,,28.3,,28.3,1.2,,,26.7,,,,,190.7,171.2
2022/06,마인즈랩,377480,IT서비스,154,-3.7,2.1,0.2,-25.1,0.3,25.4,25.7,26.7,1.0,,,,,25.4,,25.4,,,,26.7,,,,,171.2,168.6
2022/09(E),마인즈랩,377480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,바이옵트로,222160,반도체와반도체장비,202,19.2,0.3,,0.2,3.0,2.8,-4.0,1.8,5.8,,,,,,,,,,,,5.7,,,,19.7,35.4
2021/09,바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,바이옵트로,222160,반도체와반도체장비,202,-12.0,0.4,,,12.6,12.7,-0.1,43.6,43.7,0.1,0.1,,,0.1,,0.1,,,,,24.7,,,,53.5,42.2
2022/06,바이옵트로,222160,반도체와반도체장비,202,-18.4,0.4,,-0.9,,0.9,-0.1,,0.1,,,,,,,,,,,,,,,,42.2,25.0
2022/09(E),바이옵트로,222160,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/12,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/03,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,비투엔,307870,창업투자,109,-13.4,,,-105.8,0.3,106.1,89.2,90.0,0.8,,,,,0.8,,0.8,,,90.0,,,,,,94.2,64.2
2022/06,비투엔,307870,창업투자,109,0.7,1.9,0.1,-11.8,0.1,11.9,-2.2,,2.2,,,,,1.7,,1.7,,,,,,,,0.9,64.2,50.9
2022/09(E),비투엔,307870,창업투자,109,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,비트나인,357880,소프트웨어,33,-8.6,1.4,0.5,-64.0,0.3,64.3,-0.5,,0.5,,,,,0.1,,0.1,0.1,,,,,,,,132.1,59.0
2022/06,비트나인,357880,소프트웨어,33,29.3,1.5,1.6,18.3,103.6,85.4,0.1,1.0,0.9,,,,,2.1,,2.1,10.7,,,,,,,,59.0,124.0
2022/09(E),비트나인,357880,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,아이티아이즈,372800,IT서비스,154,-75.7,1.9,0.1,-60.2,8.3,68.4,-10.1,0.1,10.2,,,,,0.8,,0.8,3.0,,,0.1,,,10.2,,185.3,39.5
2022/06,아이티아이즈,372800,IT서비스,154,-1.6,1.8,0.1,-5.9,57.9,63.8,-2.9,,2.9,,,,,0.3,,0.3,,,,,,,0.2,,39.5,29.7
2022/09(E),아이티아이즈,372800,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,아이패밀리에스씨,114840,화장품,206,41.0,0.3,,-1.1,-0.5,0.6,,,,,,,,,,,,,,,,,,,,
2020/12,아이패밀리에스씨,114840,화장품,206,36.9,6.7,,0.4,1.6,1.2,-6.3,0.1,6.4,,,,,0.9,,-1.6,,,,,,,,,82.7,113.6
2021/03,아이패밀리에스씨,114840,화장품,206,12.8,1.8,,5.0,5.1,0.1,-1.4,,1.4,,,,,0.1,,,,,,,,,,,113.6,130.0
2021/06,아이패밀리에스씨,114840,화장품,206,-54.1,1.9,,-4.2,,4.2,-6.5,,1.4,,,,,4.2,,,,,,,,,,,130.0,65.2
2021/09,아이패밀리에스씨,114840,화장품,206,13.2,2.0,,-0.1,,0.1,-1.4,,1.4,,,,,0.1,,,,,,,,,,,65.2,76.9
2021/12,아이패밀리에스씨,114840,화장품,206,39.6,2.0,,-108.3,,108.3,201.9,203.3,1.4,,,,,0.2,,,,,,,,,,,76.9,210.0
2022/03,아이패밀리에스씨,114840,화장품,206,46.5,1.9,,-49.8,1.0,50.8,-1.4,,1.4,0.1,,,,0.8,,,,,,,,,,,210.0,205.4
2022/06,아이패밀리에스씨,114840,화장품,206,18.4,2.1,,-205.8,0.4,206.2,133.4,137.6,1.5,,,,,204.0,164.6,0.2,2.2,,,135.0,,,,,205.4,151.3
2022/09(E),아이패밀리에스씨,114840,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,알비더블유,361570,방송과엔터테인먼트,204,9.0,3.2,6.7,-53.2,0.7,53.9,11.2,31.4,20.1,0.1,0.1,,,1.0,,1.0,21.0,30.0,,,0.1,,,18.0,249.4,217.1
2022/06,알비더블유,361570,방송과엔터테인먼트,204,46.1,4.1,7.9,-43.2,1.5,44.6,-12.7,14.1,26.7,0.5,0.5,,,1.0,,1.0,8.0,10.0,,,9.9,,,12.0,217.1,206.3
2022/09(E),알비더블유,361570,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,엔켐,348370,전기제품,221,-384.8,11.8,0.1,-150.8,11.2,162.0,83.1,119.9,36.8,,,,,113.5,,113.5,10.0,98.3,,21.6,33.1,,2.2,,815.1,362.7
2022/06,엔켐,348370,전기제품,221,37.4,11.3,0.1,-323.9,-9.6,314.3,1491.5,1632.2,140.7,,,,,77.5,,77.5,,217.9,,1.8,136.8,,2.2,,362.7,1570.0
2022/09(E),엔켐,348370,전기제품,221,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,지니너스,389030,생물공학,146,-40.9,3.1,0.3,-105.2,49.9,155.1,-0.5,,0.5,,,,,4.4,,4.4,0.9,,,,,,,,448.5,301.9
2022/06,지니너스,389030,생물공학,146,-46.4,3.5,0.4,28.6,121.0,92.4,-0.5,,0.5,,,,,1.7,,1.7,0.1,,,,,,,,301.9,283.7
2022/09(E),지니너스,389030,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,지앤비에스엔지니어링,382800,반도체와반도체장비,202,45.2,1.4,0.1,-151.5,0.8,152.3,-5.5,,5.5,0.3,0.3,,,1.7,,1.7,,,,,,,,4.9,269.7,158.6
2022/06,지앤비에스엔지니어링,382800,반도체와반도체장비,202,-67.2,1.5,0.1,-0.4,0.1,0.5,-15.6,0.2,15.9,,,,,-1.2,,-1.2,2.2,,,,,,,15.4,158.6,74.7
2022/09(E),지앤비에스엔지니어링,382800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,지오엘리먼트,311320,반도체와반도체장비,202,3.5,1.6,0.1,-15.2,42.9,58.1,0.9,1.1,0.2,,,,,1.2,,1.2,0.2,,,,,,,,35.7,24.9
2022/06,지오엘리먼트,311320,반도체와반도체장비,202,8.0,1.6,0.1,-5.0,20.6,25.6,1.0,7.4,0.2,,,,,4.9,,4.9,,,,,,,,,24.9,29.2
2022/09(E),지오엘리먼트,311320,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/09,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/03,트윔,290090,디스플레이장비및부품,199,8.6,1.0,0.1,193.7,198.6,4.9,2.8,3.0,0.2,,,,,4.6,,4.6,0.1,,,,,,,,302.1,507.9
2022/06,트윔,290090,디스플레이장비및부품,199,-3.8,1.4,0.1,-427.3,51.2,478.5,-8.5,1.0,9.5,,,,,26.0,,26.0,,,,,,,,9.3,507.9,68.5
2022/09(E),트윔,290090,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,
