period,shareName,shareCode,marketName,marketCode,mv,totalRevenue,operationIncome,operationIncomePublished,continuingIncomeAndLoseBeforeIncomeTaxes,netIncome,controllingNetIncome,nonControllingNetIncome,assets,liabilities,equity,controllingEquity,nonControllingEquity,commonStock,operatingCashFlow,investingCashFlow,financingCashFlow,capex,fcf,interestBearingLiabilities,operationIncomeMargin,netIncomeMargin,roe,roa,liabilitiesRatio,equityRatio,eps,per,bps,pbr,cashDps,dividendYield,dividendPayoutRatio,shareNum
2021/09,파커스,065690,컴퓨터와주변기기,203,384.65,239.0,5.0,5.0,74.0,74.0,69.0,5.0,1475.0,685.0,789.0,785.0,4.0,70.0,-2.0,-12.0,-2.0,9.0,-11.0,520.0,2.13,31.1,-4.47,-2.64,86.83,1088.5,493.0,,5890.0,0.49,,,,14049331.0
2021/12,파커스,065690,컴퓨터와주변기기,203,433.0,220.0,22.0,22.0,21.0,19.0,17.0,2.0,1466.0,655.0,811.0,805.0,6.0,70.0,46.0,-3.0,-6.0,25.0,21.0,517.0,9.83,8.46,11.2,7.51,80.84,1112.52,120.0,5.0,6036.0,0.51,150.0,,118.51,14049331.0
2022/03(E),파커스,065690,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14049331.0
2022/06(E),파커스,065690,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14049331.0
2022/09(E),파커스,065690,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14049331.0
2020/09,파크시스템스,140860,전자장비와기기,197,4707.0,164.0,40.0,40.0,37.0,37.0,37.0,,722.0,199.0,523.0,523.0,,33.0,-19.0,-3.0,25.0,3.0,-22.0,100.0,24.38,22.31,36.93,27.49,38.01,1474.89,548.0,28.64,7881.0,9.0,,,,6668255.0
2020/12,파크시스템스,140860,전자장비와기기,197,6276.42,238.0,57.0,57.0,8.0,8.0,8.0,,1044.0,513.0,531.0,531.0,,33.0,133.0,-132.0,236.0,130.0,3.0,254.0,23.81,3.41,20.43,12.07,96.71,1500.13,122.0,63.29,7996.0,11.82,180.0,,147.1,6668855.0
2021/03,파크시스템스,140860,전자장비와기기,197,8906.52,151.0,14.0,14.0,-59.0,-59.0,-59.0,,1026.0,565.0,461.0,461.0,,33.0,-30.0,-13.0,-3.0,8.0,-38.0,253.0,8.95,-39.2,4.17,2.33,122.51,1292.88,-889.0,470.1,6936.0,19.32,,,,6675255.0
2021/06,파크시스템스,140860,전자장비와기기,197,8685.26,124.0,-10.0,-10.0,-4.0,12.0,12.0,,1018.0,539.0,478.0,478.0,,33.0,10.0,-5.0,-12.0,4.0,6.0,257.0,-7.86,9.58,-0.58,-0.33,112.7,1342.42,178.0,,7187.0,18.17,,,,6686655.0
2021/09,파크시스템스,140860,전자장비와기기,197,8598.0,216.0,48.0,48.0,106.0,93.0,93.0,,1091.0,518.0,574.0,574.0,,33.0,31.0,-14.0,-4.0,9.0,22.0,272.0,22.12,43.08,9.79,5.92,90.21,1622.64,1391.0,135.39,8617.0,12.64,,,,6688055.0
2021/12(E),파크시스템스,140860,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6937159.0
2022/03(E),파크시스템스,140860,전자장비와기기,197,,168.0,2.0,,16.0,14.0,-4.0,,,,,,,,,,,,,,1.19,6.19,,,,,-58.0,,,,,,,6937159.0
2022/06(E),파크시스템스,140860,전자장비와기기,197,,263.0,58.0,,84.0,74.0,50.0,,,,,,,,,,,,,,22.05,27.93,,,,,721.0,,,,,,,6937159.0
2020/09,파트론,091700,핸드셋,207,5180.85,3575.0,221.0,221.0,160.0,148.0,156.0,-8.0,7300.0,3266.0,4034.0,3573.0,461.0,271.0,33.0,-146.0,148.0,122.0,-89.0,1009.0,6.19,4.13,4.3,2.21,80.97,1365.04,288.0,35.61,6984.0,1.45,,,,54156410.0
2020/12,파트론,091700,핸드셋,207,5726.19,3332.0,95.0,95.0,53.0,47.0,45.0,2.0,6052.0,2076.0,3977.0,3513.0,464.0,271.0,172.0,-311.0,73.0,194.0,-21.0,1087.0,2.85,1.42,6.2,3.65,52.2,1393.82,83.0,27.74,6867.0,1.63,250.0,2.4,283.07,54156410.0
2021/03,파트론,091700,핸드셋,207,5479.79,3327.0,158.0,158.0,177.0,184.0,176.0,8.0,6678.0,2594.0,4084.0,3629.0,455.0,271.0,51.0,-78.0,-58.0,153.0,-103.0,1046.0,4.74,5.53,8.39,4.4,63.52,1411.96,324.0,19.36,7094.0,1.51,,,,54156410.0
2021/06,파트론,091700,핸드셋,207,5335.2,2991.0,146.0,146.0,95.0,79.0,68.0,12.0,6227.0,2055.0,4172.0,3705.0,467.0,271.0,251.0,-170.0,-97.0,168.0,83.0,1108.0,4.89,2.65,12.45,7.6,49.26,1436.93,125.0,12.68,7242.0,1.44,,,,54156410.0
2021/09,파트론,091700,핸드셋,207,6098.0,3635.0,264.0,264.0,252.0,373.0,349.0,25.0,6953.0,2302.0,4651.0,4157.0,494.0,271.0,438.0,-83.0,-82.0,79.0,358.0,1059.0,7.27,10.27,16.48,9.6,49.49,1565.64,644.0,7.88,8126.0,1.14,,,,54156410.0
2021/12(E),파트론,091700,핸드셋,207,6451.1,3208.0,190.0,,199.0,155.0,115.0,,6772.0,2132.0,4640.0,4162.0,,280.0,,,,,,,5.92,4.83,,,45.96,,210.0,,7444.0,1.55,,,,58918214.0
2022/03(E),파트론,091700,핸드셋,207,,3512.0,228.0,,210.0,166.0,175.0,,,,,,,,,,,,,,6.49,4.71,,,,,297.0,,,,,,,58918214.0
2022/06(E),파트론,091700,핸드셋,207,,3590.0,212.0,,218.0,170.0,140.0,,,,,,,,,,,,,,5.92,4.72,,,,,238.0,,,,,,,58918214.0
2020/09,판타지오,032800,방송과엔터테인먼트,204,631.09,34.0,-8.0,-8.0,2.0,2.0,2.0,,301.0,95.0,206.0,223.0,-17.0,364.0,-11.0,1.0,-1.0,,-12.0,22.0,-24.71,5.0,-36.91,-28.38,46.22,-28.58,4.0,,565.0,2.83,,,,40681780.0
2020/12,판타지오,032800,방송과엔터테인먼트,204,612.0,39.0,3.0,3.0,-15.0,-15.0,-16.0,,288.0,79.0,209.0,225.0,-17.0,364.0,-6.0,-31.0,-1.0,1.0,-7.0,21.0,8.13,-39.03,-11.71,-8.69,37.9,-27.65,-38.0,,571.0,2.72,,,,40681780.0
2021/03,판타지오,032800,방송과엔터테인먼트,204,473.0,35.0,-1.0,-1.0,,,-1.0,,346.0,87.0,258.0,275.0,-16.0,397.0,-4.0,19.0,48.0,,-4.0,21.0,-1.88,-1.4,-12.65,-9.85,33.81,-21.31,-1.0,,637.0,1.72,,,,44407172.0
2021/06,판타지오,032800,방송과엔터테인먼트,204,823.31,84.0,20.0,20.0,-22.0,-22.0,-22.0,,565.0,86.0,479.0,493.0,-14.0,647.0,18.0,50.0,240.0,,18.0,21.0,24.2,-26.67,-10.34,-8.35,17.85,-17.94,-47.0,,778.0,1.67,,,,64680866.0
2021/09,판타지오,032800,방송과엔터테인먼트,204,510.0,75.0,12.0,12.0,-5.0,-5.0,-5.0,,724.0,233.0,491.0,489.0,2.0,647.0,41.0,-148.0,93.0,3.0,38.0,104.0,15.51,-6.85,-12.3,-8.45,47.41,-18.73,-8.0,,771.0,1.41,,,,64680866.0
2021/12(E),판타지오,032800,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64680866.0
2022/03(E),판타지오,032800,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64680866.0
2022/06(E),판타지오,032800,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64680866.0
2020/09,팜스빌,318010,제약,35,891.99,82.0,8.0,8.0,10.0,8.0,8.0,,695.0,133.0,563.0,561.0,1.0,40.0,-11.0,-31.0,-3.0,2.0,-13.0,86.0,10.17,9.28,,,23.59,1349.39,97.0,,7156.0,1.59,,,,7929338.0
2020/12,팜스빌,318010,제약,35,857.78,100.0,4.0,4.0,-11.0,-7.0,-7.0,,690.0,133.0,558.0,557.0,1.0,40.0,12.0,-19.0,-1.0,,12.0,84.0,4.17,-6.82,5.21,4.19,23.81,1342.72,-85.0,29.89,7093.0,1.54,100.0,,-115.76,7929338.0
2021/03,팜스빌,318010,제약,35,795.2,112.0,12.0,12.0,14.0,11.0,11.0,,699.0,137.0,561.0,560.0,1.0,40.0,24.0,-60.0,-10.0,,24.0,82.0,10.63,10.1,3.92,3.16,24.5,1351.57,143.0,36.63,7138.0,1.42,,,,7929338.0
2021/06,팜스빌,318010,제약,35,832.2,120.0,19.0,19.0,22.0,17.0,17.0,,713.0,142.0,571.0,570.0,1.0,40.0,23.0,49.0,-2.0,,23.0,80.0,15.47,13.71,5.12,4.06,24.88,1376.19,208.0,29.22,7262.0,1.46,,,,7929338.0
2021/09,팜스빌,318010,제약,35,1221.0,91.0,28.0,28.0,31.0,24.0,24.0,,742.0,147.0,595.0,594.0,1.0,40.0,24.0,-116.0,,,24.0,80.0,30.95,26.42,7.82,6.28,24.78,1436.93,304.0,24.57,7569.0,1.85,,,,7929338.0
2021/12(E),팜스빌,318010,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7929338.0
2022/03(E),팜스빌,318010,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7929338.0
2022/06(E),팜스빌,318010,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7929338.0
2020/09,팜스토리,027710,식품,38,1230.7,2641.0,66.0,66.0,92.0,46.0,40.0,5.0,7978.0,5706.0,2272.0,1985.0,287.0,575.0,-339.0,-285.0,293.0,71.0,-410.0,4242.0,2.5,1.74,-1.8,-1.46,251.15,162.55,36.0,,1794.0,0.62,,,,111416600.0
2020/12,팜스토리,027710,식품,38,1278.44,1754.0,-68.0,-68.0,144.0,165.0,180.0,-15.0,6550.0,4518.0,2032.0,2062.0,-30.0,575.0,499.0,-390.0,-737.0,74.0,424.0,3476.0,-3.88,9.4,14.74,4.18,222.38,193.62,161.0,4.74,1864.0,0.62,50.0,,30.78,111416600.0
2021/03,팜스토리,027710,식품,38,2284.8,2275.0,77.0,77.0,62.0,45.0,45.0,,6510.0,4499.0,2011.0,2040.0,-30.0,575.0,191.0,22.0,20.0,12.0,179.0,3447.0,3.37,2.0,15.62,4.29,223.79,194.09,41.0,8.13,1845.0,1.12,,,,111416600.0
2021/06,팜스토리,027710,식품,38,2360.97,2453.0,79.0,79.0,81.0,64.0,61.0,3.0,7206.0,5105.0,2101.0,2127.0,-27.0,575.0,-251.0,217.0,640.0,22.0,-274.0,3966.0,3.23,2.61,16.13,4.28,243.01,202.81,55.0,7.3,1923.0,1.11,,,,111416600.0
2021/09,팜스토리,027710,식품,38,2830.0,2607.0,115.0,115.0,47.0,41.0,39.0,2.0,7832.0,5652.0,2180.0,2199.0,-19.0,575.0,-455.0,-471.0,404.0,34.0,-488.0,4295.0,4.4,1.56,15.51,3.98,259.23,215.09,35.0,9.91,1988.0,1.45,,,,111416600.0
2021/12(E),팜스토리,027710,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111416600.0
2022/03(E),팜스토리,027710,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111416600.0
2022/06(E),팜스토리,027710,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111416600.0
2020/09,패션플랫폼,225590,"섬유,의류,신발,호화품",134,291.2,123.0,18.0,18.0,17.0,14.0,14.0,,548.0,131.0,416.0,416.0,,27.0,-7.0,-4.0,-5.0,3.0,-9.0,38.0,14.47,11.14,14.22,10.6,31.54,1562.62,52.0,5.38,1625.0,0.7,,,,26636713.0
2020/12,패션플랫폼,225590,"섬유,의류,신발,호화품",134,346.11,178.0,-12.0,-12.0,-16.0,-13.0,-13.0,,549.0,132.0,417.0,417.0,,27.0,-47.0,34.0,-5.0,,-47.0,34.0,-6.62,-7.18,2.63,1.98,31.56,1567.04,-48.0,33.16,1630.0,0.83,,,,26636713.0
2021/03,패션플랫폼,225590,"섬유,의류,신발,호화품",134,408.96,142.0,9.0,9.0,10.0,8.0,8.0,,552.0,127.0,426.0,426.0,,27.0,90.0,-97.0,-5.0,2.0,88.0,30.0,6.34,5.85,1.98,1.53,29.76,1598.27,31.0,51.88,1663.0,0.96,,,,26636713.0
2021/06,패션플랫폼,225590,"섬유,의류,신발,호화품",134,452.35,240.0,18.0,18.0,123.0,120.0,120.0,1.0,701.0,148.0,553.0,545.0,8.0,27.0,37.0,17.0,-10.0,3.0,34.0,28.0,7.33,50.15,,,26.81,2047.36,449.0,,2130.0,0.83,,,,26636713.0
2021/09,패션플랫폼,225590,"섬유,의류,신발,호화품",134,529.0,184.0,11.0,11.0,11.0,8.0,8.0,,714.0,153.0,561.0,554.0,8.0,27.0,-7.0,-20.0,-6.0,6.0,-13.0,29.0,6.14,4.42,,,27.23,2078.21,31.0,,2162.0,0.93,,,,26636713.0
2021/12(E),패션플랫폼,225590,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26636713.0
2022/03(E),패션플랫폼,225590,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26636713.0
2022/06(E),패션플랫폼,225590,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26636713.0
2020/09,팬스타엔터프라이즈,054300,자동차부품,36,395.76,83.0,-6.0,-6.0,-15.0,-15.0,-15.0,,728.0,340.0,388.0,388.0,,262.0,6.0,-85.0,17.0,72.0,-66.0,220.0,-7.84,-18.3,-12.42,-7.49,87.74,35.35,-29.0,,740.0,1.02,,,,52379585.0
2020/12,팬스타엔터프라이즈,054300,자동차부품,36,378.56,78.0,-6.0,-6.0,-25.0,-25.0,-25.0,,710.0,346.0,364.0,364.0,,262.0,29.0,-1.0,3.0,1.0,29.0,226.0,-7.81,-31.93,-16.61,-9.29,95.11,37.94,-48.0,,694.0,1.04,,,,52447890.0
2021/03,팬스타엔터프라이즈,054300,자동차부품,36,492.75,88.0,-2.0,-2.0,-1.0,-1.0,-1.0,,714.0,348.0,365.0,365.0,,264.0,3.0,-12.0,1.0,,3.0,228.0,-2.2,-1.14,-15.97,-9.05,95.38,37.59,-2.0,,693.0,1.35,,,,52721114.0
2021/06,팬스타엔터프라이즈,054300,자동차부품,36,534.39,124.0,-2.0,-2.0,4.0,4.0,4.0,,714.0,335.0,379.0,379.0,,269.0,-3.0,-3.0,-6.0,3.0,-6.0,215.0,-1.79,2.96,-9.56,-5.21,88.45,39.48,7.0,,704.0,1.41,,,,53785531.0
2021/09,팬스타엔터프라이즈,054300,자동차부품,36,520.0,159.0,6.0,6.0,14.0,14.0,14.0,,793.0,375.0,417.0,417.0,,282.0,-6.0,-26.0,28.0,26.0,-32.0,241.0,3.88,8.54,-2.15,-1.14,89.94,46.56,25.0,,741.0,1.31,,,,56389966.0
2021/12(E),팬스타엔터프라이즈,054300,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58134025.0
2022/03(E),팬스타엔터프라이즈,054300,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58134025.0
2022/06(E),팬스타엔터프라이즈,054300,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58134025.0
2020/09,팬엔터테인먼트,068050,방송과엔터테인먼트,204,1195.2,80.0,13.0,13.0,11.0,11.0,11.0,,730.0,249.0,480.0,480.0,,69.0,-6.0,2.0,-14.0,1.0,-6.0,183.0,15.7,14.12,4.06,2.68,51.91,495.81,42.0,62.61,1778.0,2.49,,,,27247982.0
2020/12,팬엔터테인먼트,068050,방송과엔터테인먼트,204,1781.6,87.0,6.0,6.0,6.0,7.0,7.0,,1031.0,351.0,680.0,680.0,,136.0,22.0,2.0,52.0,1.0,21.0,237.0,6.38,7.57,3.11,1.99,51.68,205.01,24.0,99.86,2517.0,2.62,,,,27247982.0
2021/03,팬엔터테인먼트,068050,방송과엔터테인먼트,204,2246.14,41.0,9.0,9.0,9.0,9.0,9.0,,1050.0,360.0,689.0,689.0,,136.0,-24.0,1.0,,,-24.0,237.0,22.28,23.01,3.55,2.24,52.29,211.91,35.0,108.92,2552.0,3.26,,,,27247982.0
2021/06,팬엔터테인먼트,068050,방송과엔터테인먼트,204,1761.11,123.0,5.0,5.0,13.0,21.0,21.0,,1239.0,525.0,713.0,713.0,,136.0,-45.0,,178.0,,-45.0,320.0,4.24,16.98,7.55,4.47,73.68,406.26,76.0,39.81,2641.0,2.47,,,,27247982.0
2021/09,팬엔터테인먼트,068050,방송과엔터테인먼트,204,1311.0,110.0,,,1.0,1.0,1.0,,1114.0,400.0,714.0,714.0,,136.0,39.0,-3.0,-105.0,3.0,36.0,215.0,0.23,0.98,5.56,3.61,55.95,407.05,4.0,44.91,2645.0,2.07,,,,27247982.0
2021/12(E),팬엔터테인먼트,068050,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27247982.0
2022/03(E),팬엔터테인먼트,068050,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27247982.0
2022/06(E),팬엔터테인먼트,068050,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27247982.0
2020/09,팬젠,222110,생물공학,146,838.5,14.0,-13.0,-13.0,-15.0,-15.0,-15.0,,367.0,217.0,150.0,150.0,,48.0,-8.0,10.0,,,-8.0,181.0,-98.34,-111.2,-37.01,-17.52,144.56,206.58,-158.0,,1557.0,5.59,,,,9641781.0
2020/12,팬젠,222110,생물공학,146,978.38,10.0,-6.0,-6.0,-9.0,-9.0,-9.0,,363.0,221.0,142.0,142.0,,48.0,-9.0,47.0,,1.0,-10.0,184.0,-62.78,-92.26,-26.69,-11.56,155.5,190.01,-95.0,,1474.0,6.89,,,,9641781.0
2021/03,팬젠,222110,생물공학,146,913.78,8.0,-21.0,-21.0,-21.0,-21.0,-21.0,,345.0,223.0,122.0,122.0,,48.0,-17.0,-1.0,,1.0,-18.0,185.0,-248.85,-247.37,-35.54,-14.27,182.81,146.88,-217.0,,1264.0,7.49,,,,9646281.0
2021/06,팬젠,222110,생물공학,146,1043.4,21.0,,,,,,,446.0,224.0,222.0,222.0,,53.0,-7.0,-52.0,100.0,7.0,-14.0,186.0,-0.86,-2.01,-23.61,-11.07,100.63,310.02,-4.0,,2082.0,4.7,,,,10669530.0
2021/09,팬젠,222110,생물공학,146,965.79,35.0,-4.0,-4.0,-4.0,-4.0,-4.0,,435.0,216.0,219.0,219.0,,53.0,-8.0,-2.0,,2.0,-10.0,186.0,-11.83,-11.73,-18.79,-8.64,98.91,302.29,-39.0,,2048.0,4.41,,,,10669530.0
2021/12,팬젠,222110,생물공학,146,928.0,14.0,-7.0,-7.0,-8.0,-8.0,-8.0,,433.0,222.0,211.0,211.0,,53.0,-2.0,-5.0,0.0,5.0,-6.0,187.0,-52.37,-53.28,-18.75,-8.32,105.13,286.9,-71.0,,1977.0,4.73,,,,10671930.0
2022/03(E),팬젠,222110,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10677630.0
2022/06(E),팬젠,222110,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10677630.0
2022/09(E),팬젠,222110,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10677630.0
2020/09,펄어비스,263750,게임엔터테인먼트,235,24717.08,1183.0,405.0,405.0,347.0,278.0,278.0,,9969.0,3026.0,6943.0,6943.0,,65.0,340.0,-666.0,-14.0,32.0,308.0,1587.0,34.27,23.47,23.86,15.59,43.58,10569.15,425.0,17.86,11370.0,3.56,,,,65399250.0
2020/12,펄어비스,263750,게임엔터테인먼트,235,31335.48,1056.0,200.0,200.0,-7.0,11.0,11.0,,8972.0,2603.0,6369.0,6369.0,,65.0,195.0,840.0,-728.0,49.0,146.0,1230.0,18.91,1.06,16.45,11.43,40.87,10586.33,17.0,33.73,10583.0,4.92,,,,65399250.0
2021/03,펄어비스,263750,게임엔터테인먼트,235,37586.56,1009.0,131.0,131.0,246.0,207.0,207.0,,9542.0,2854.0,6688.0,6688.0,,66.0,82.0,-447.0,-5.0,41.0,41.0,1278.0,12.96,20.47,11.08,7.7,42.68,10831.49,313.0,55.19,10971.0,5.62,,,,66178000.0
2021/06,펄어비스,263750,게임엔터테인먼트,235,46313.64,885.0,-60.0,-60.0,35.0,28.0,28.0,,10122.0,3350.0,6771.0,6771.0,,66.0,171.0,291.0,337.0,80.0,91.0,1624.0,-6.76,3.21,7.77,5.23,49.48,10946.62,43.0,94.99,11073.0,6.84,,,,66221500.0
2021/09,펄어비스,263750,게임엔터테인먼트,235,67347.0,964.0,102.0,102.0,330.0,268.0,268.0,,12292.0,5135.0,7158.0,7158.0,,66.0,246.0,-2222.0,1732.0,142.0,103.0,3388.0,10.61,27.81,7.29,4.62,71.74,11351.4,405.0,103.11,11705.0,6.87,,,,66221500.0
2021/12(E),펄어비스,263750,게임엔터테인먼트,235,57337.35,1070.0,170.0,,200.0,194.0,160.0,,9810.0,2696.0,7114.0,7105.0,,69.0,,,,,,,15.91,18.12,,,37.89,,241.0,,11618.0,8.07,,,,66221500.0
2022/03(E),펄어비스,263750,게임엔터테인먼트,235,,960.0,84.0,,170.0,118.0,109.0,,,,,,,,,,,,,,8.72,12.29,,,,,165.0,,,,,,,66221500.0
2022/06(E),펄어비스,263750,게임엔터테인먼트,235,,1488.0,505.0,,525.0,448.0,401.0,,,,,,,,,,,,,,33.96,30.14,,,,,606.0,,,,,,,66221500.0
2020/09,펌텍코리아,251970,포장재,173,1847.89,444.0,60.0,60.0,60.0,50.0,41.0,9.0,2835.0,653.0,2182.0,1727.0,455.0,62.0,61.0,-39.0,-31.0,45.0,16.0,289.0,13.54,11.28,12.16,10.43,29.95,2766.41,333.0,9.44,14255.0,1.07,,,,12400000.0
2020/12,펌텍코리아,251970,포장재,173,1900.32,475.0,66.0,66.0,52.0,55.0,43.0,12.0,2858.0,624.0,2234.0,1776.0,459.0,62.0,-53.0,68.0,-29.0,72.0,-124.0,260.0,13.84,11.59,12.15,8.45,27.92,2846.46,344.0,9.98,14660.0,1.07,430.0,2.73,104.22,12400000.0
2021/03,펌텍코리아,251970,포장재,173,2262.96,557.0,78.0,78.0,90.0,77.0,63.0,13.0,3014.0,723.0,2290.0,1796.0,494.0,62.0,15.0,59.0,-20.0,41.0,-27.0,284.0,14.06,13.77,11.25,7.9,31.57,2879.47,512.0,12.03,14830.0,1.26,,,,12400000.0
2021/06,펌텍코리아,251970,포장재,173,2869.05,561.0,74.0,74.0,74.0,50.0,43.0,7.0,2938.0,641.0,2296.0,1851.0,445.0,62.0,94.0,-28.0,-119.0,168.0,-74.0,261.0,13.1,8.96,10.81,8.04,27.93,2968.92,351.0,15.36,15285.0,1.55,,,,12400000.0
2021/09,펌텍코리아,251970,포장재,173,2151.0,539.0,54.0,54.0,60.0,52.0,48.0,4.0,2953.0,602.0,2351.0,1902.0,449.0,62.0,10.0,9.0,-5.0,22.0,-13.0,258.0,10.03,9.71,10.91,8.1,25.6,3051.04,390.0,15.32,15702.0,1.56,,,,12400000.0
2021/12(E),펌텍코리아,251970,포장재,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12400000.0
2022/03(E),펌텍코리아,251970,포장재,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12400000.0
2022/06(E),펌텍코리아,251970,포장재,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12400000.0
2020/09,펩트론,087010,생물공학,146,3244.16,9.0,-44.0,-44.0,-44.0,-43.0,-43.0,,552.0,405.0,148.0,148.0,,77.0,-31.0,24.0,53.0,3.0,-34.0,358.0,-476.58,-467.52,-89.75,-40.15,273.4,73.21,-267.0,,915.0,21.92,,,,16167592.0
2020/12,펩트론,087010,생물공학,146,3384.69,8.0,-51.0,-51.0,-48.0,-49.0,-49.0,,1177.0,406.0,771.0,771.0,,103.0,-45.0,-15.0,683.0,11.0,-56.0,359.0,-626.71,-593.58,-34.94,-20.57,52.6,634.75,-298.0,,3739.0,4.39,,,,20626853.0
2021/03,펩트론,087010,생물공학,146,3664.8,8.0,-53.0,-53.0,-52.0,-52.0,-52.0,,1126.0,406.0,720.0,720.0,,103.0,-46.0,-623.0,,2.0,-48.0,359.0,-657.3,-640.7,-41.26,-23.34,56.39,584.45,-251.0,,3490.0,5.09,,,,20626853.0
2021/06,펩트론,087010,생물공학,146,2604.8,42.0,-17.0,-17.0,-16.0,-16.0,-16.0,,1113.0,409.0,704.0,704.0,,103.0,-4.0,167.0,,2.0,-6.0,360.0,-40.28,-37.79,-35.8,-19.31,58.08,568.87,-77.0,,3414.0,3.7,,,,20626853.0
2021/09,펩트론,087010,생물공학,146,1984.0,8.0,-44.0,-44.0,-43.0,-43.0,-43.0,,799.0,137.0,662.0,662.0,,103.0,-38.0,169.0,-268.0,3.0,-41.0,92.0,-529.28,-515.25,-39.34,-23.57,20.71,527.6,-207.0,,3209.0,3.79,,,,20626853.0
2021/12(E),펩트론,087010,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20626853.0
2022/03(E),펩트론,087010,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20626853.0
2022/06(E),펩트론,087010,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20626853.0
2020/09,포메탈,119500,기계,138,409.5,115.0,1.0,1.0,1.0,1.0,1.0,,629.0,174.0,455.0,455.0,,60.0,23.0,-4.0,-14.0,3.0,20.0,75.0,1.23,0.99,4.27,3.09,38.23,656.79,10.0,21.28,3841.0,0.9,,,,11847232.0
2020/12,포메탈,119500,기계,138,480.9,136.0,4.0,4.0,2.0,3.0,3.0,,632.0,175.0,458.0,458.0,,60.0,-4.0,-2.0,1.0,1.0,-5.0,76.0,3.29,2.11,3.91,2.81,38.16,661.11,24.0,27.21,3863.0,1.05,60.0,,247.5,11847232.0
2021/03,포메탈,119500,기계,138,526.64,141.0,4.0,4.0,4.0,4.0,4.0,,655.0,201.0,454.0,454.0,,60.0,5.0,-4.0,-8.0,5.0,,76.0,2.7,2.77,2.95,2.05,44.18,655.79,33.0,39.58,3836.0,1.16,,,,11847232.0
2021/06,포메탈,119500,기계,138,616.4,161.0,6.0,6.0,6.0,6.0,6.0,,679.0,218.0,460.0,460.0,,60.0,-2.0,-4.0,4.0,3.0,-5.0,80.0,3.94,3.6,3.0,2.1,47.48,665.43,49.0,44.99,3884.0,1.34,,,,11847232.0
2021/09,포메탈,119500,기계,138,698.0,148.0,5.0,5.0,6.0,6.0,6.0,,657.0,191.0,466.0,466.0,,60.0,1.0,-3.0,4.0,2.0,-1.0,85.0,3.46,3.86,3.97,2.84,41.03,674.92,48.0,28.77,3933.0,1.13,,,,11847232.0
2021/12(E),포메탈,119500,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11847232.0
2022/03(E),포메탈,119500,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11847232.0
2022/06(E),포메탈,119500,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11847232.0
